"","Player","School","G","BPM","rawVORP","normVORP","Salary"
"354","Kimbal MacKenzie","Bucknell",29,1.3,2.8,0.45,135563.793535692
"355","Jimmy Sotos","Bucknell",29,0.1,1.49,0.39,117887.887728014
"356","Nate Jones","Bucknell",29,-1.9,0.03,0.33,98251.8493962327
"357","John Meeks","Bucknell",29,-1.5,0.11,0.33,99337.2120335463
"358","Avi Toomer","Bucknell",29,3.1,3.27,0.47,141819.092488056
"359","Andrew Funk","Bucknell",29,-3.6,-0.53,0.3,90804.7343282689
"360","Paul Newman","Bucknell",29,-0.6,0.48,0.35,104393.752252161
"361","Walter Ellis","Bucknell",29,-2.6,-0.11,0.32,96393.5419383163
"362","Kahliel Spear","Bucknell",29,-8.8,-0.18,0.32,95553.4851422719
"363","Jayvon Graves","Buffalo",28,7.9,6.05,0.59,179185.379144576
"364","Ronaldo Segu","Buffalo",28,-1.8,0.05,0.33,98575.5076423277
"365","Tra'Von Fagan","Buffalo",28,7.3,0.66,0.35,106718.826805282
"366","Jeenathan Williams","Buffalo",28,-3.7,-0.39,0.31,92698.4160786594
"367","Dontay Caruthers","Buffalo",28,5.9,4.46,0.52,157843.770954158
"368","Nick Perkins","Buffalo",28,2,2.58,0.44,132524.579790696
"369","Montell McRae","Buffalo",28,5.7,3.1,0.46,139531.789083675
"370","Brock Bertram","Buffalo",28,-0.2,0.09,0.33,99165.1342837072
"371","Jeremy Harris","Buffalo",28,4.9,5.34,0.56,169607.541506558
"372","C.J. Massinburg","Buffalo",28,12,10.83,0.81,243211.40214396
"373","Davonta Jordan","Buffalo",28,3.9,3.8,0.49,148893.909657773
"374","Dominic Johnson","Buffalo",28,4.1,0.06,0.33,98718.1205901411
"375","Paul Jorgensen","Butler",28,3.8,3.74,0.49,148099.35180567
"376","Jerald Gillens-Butler","Butler",28,-4.7,-0.16,0.32,95713.6612609982
"377","Campbell Donovan","Butler",28,4.5,0.1,0.33,99316.1362284507
"378","Henry Baddley","Butler",28,4.4,2.97,0.46,137797.66357539
"379","Joey Brunk","Butler",28,4.7,3.22,0.47,141192.810475853
"380","Aaron Thompson","Butler",28,2.6,3.06,0.46,138928.979732833
"381","Kamar Baldwin","Butler",28,5.1,6.16,0.6,180619.897619639
"382","Jordan Tucker","Butler",28,0.3,0.87,0.36,109573.482617814
"383","Nate Fowler","Butler",28,5.7,3.6,0.48,146175.874652389
"384","Bryce Golden","Butler",28,-4.3,-0.11,0.32,96480.6552660446
"385","Sean McDermott","Butler",28,5.4,5.25,0.56,168417.502370603
"386","Christian David","Butler",28,5.4,1.81,0.41,122213.304135353
"387","Karlis Garoza","Cal Poly",25,-7.1,-1.41,0.26,79020.6119866663
"388","Mark Crowe","Cal Poly",25,0.5,2.03,0.42,125161.43734225
"389","Donovan Fields","Cal Poly",25,-2.8,-0.67,0.3,88969.2912261236
"390","Junior Ballard","Cal Poly",25,-9.4,-1.64,0.25,75863.6646618951
"391","Hank Hollingsworth","Cal Poly",25,-4.7,-1.51,0.26,77691.7948729233
"392","Jakub Niziol","Cal Poly",25,-4.4,-1.11,0.28,83031.2236390541
"393","Jared Rice","Cal Poly",25,-12.7,-1.72,0.25,74791.215294339
"394","Marcellus Garrick","Cal Poly",25,-5.9,-2.57,0.21,63469.4250373472
"395","Tuukka Jaakkola","Cal Poly",25,-2.9,-0.27,0.31,94229.5278612333
"396","Job Alexander","Cal Poly",25,-7.9,-2.48,0.21,64653.2802841364
"397","Daxton Carr","Cal Poly",25,-3.3,-0.54,0.3,90602.7967083713
"398","Chris Clemons","Campbell",29,5.6,6.88,0.63,190250.796696368
"399","Milos Stajcic","Campbell",29,-11.3,-0.47,0.3,91564.9510155983
"400","Billy Phenicie","Campbell",29,5.6,0.02,0.33,98177.794802642
"401","Austin Burnette","Campbell",29,-13.9,-0.11,0.32,96399.3274534406
"402","Brooks Cluxton","Campbell",29,-1.9,0.02,0.33,98151.1814330704
"403","Noah Saunders","Campbell",29,-9.1,-0.7,0.29,88548.3834298025
"404","Dan Gross","Campbell",29,-14.5,-0.09,0.32,96756.8722881206
"405","Cory Gensler","Campbell",29,-1.2,0.6,0.35,105985.92601436
"406","Trey Spencer","Campbell",29,-6.2,-1.93,0.24,72011.0669985814
"407","Andrew Eudy","Campbell",29,2.7,3.77,0.49,148545.332371535
"408","Jon Ander Cuadra","Campbell",29,-10.7,-0.29,0.31,93987.9247496437
"409","Ja'cor Nelson","Campbell",29,-2.8,-0.48,0.3,91443.4551979886
"410","Rickey Clemons","Campbell",29,-8.3,-0.12,0.32,96310.2305205268
"411","Isaac Chatman","Campbell",29,-3.2,-0.78,0.29,87430.621907793
"412","Jordan Whitfield","Campbell",29,-4.7,-1.22,0.27,81480.798153991
"413","Shaquille Evans","Canisius",29,-8.2,0,0.32,97913.9753129752
"414","Malik Johnson","Canisius",29,-2.1,-0.09,0.32,96736.0444336733
"415","Gianni Ford","Canisius",29,-8.2,0,0.32,97913.9753129752
"416","Dantai St. Louis","Canisius",29,-8.4,-1.64,0.25,75845.7064229494
"417","Sam Rautins","Canisius",29,-10.9,-0.1,0.32,96575.2071132185
"418","Ivan Hadzic","Canisius",29,-13.8,-0.07,0.32,96958.2082144453
"419","Scott Hitchon","Canisius",29,-2.5,-0.29,0.31,94083.9643007067
"420","Isaiah Reese","Canisius",29,-0.5,0.83,0.36,109039.520896952
"421","Marcale Lotts","Canisius",29,-8.5,-0.68,0.29,88813.3600224942
"422","Takal Molson","Canisius",29,-0.4,1.29,0.38,115242.750213197
"423","Kenjuan Johnson-Alls","Canisius",29,-11.7,-0.79,0.29,87251.2709389406
"424","Jibreel Faulkner","Canisius",29,-2.1,-0.05,0.32,97275.2544432555
"425","Jalanni White","Canisius",29,-3.7,-0.73,0.29,88058.9288502891
"426","Jonathan Sanks","Canisius",29,-4,-1.07,0.28,83612.1819257731
"427","Jordan Henderson","Canisius",29,-2.7,-0.23,0.31,94771.2834974703
"428","Cooper Robb","Charlotte",26,-3,-0.51,0.3,91009.1855319682
"429","Bo Blight","Charlotte",26,-7.7,-0.98,0.28,84745.831362393
"430","Jailan Haslem","Charlotte",26,-3.1,-0.34,0.31,93371.0108215463
"431","Milos Supica","Charlotte",26,-3.2,-0.71,0.29,88358.2625020264
"432","Brandon Younger","Charlotte",26,-5,-1.7,0.25,75147.5282593371
"433","Jon Davis","Charlotte",26,2.3,3.97,0.5,151190.558894278
"434","Dravon Mangum","Charlotte",26,-5.8,-1.83,0.24,73343.248611889
"435","Jaylan McGill","Charlotte",26,-4.8,-1.76,0.25,74352.5094733371
"436","John Kitoko","Charlotte",26,-11,-1.4,0.26,79096.8098910907
"437","Malik Martin","Charlotte",26,-1.2,0.53,0.35,104996.869951885
"438","Thomas Smallwood","Chattanooga",29,0.2,0.86,0.36,109471.120325222
"439","Donovann Toatley","Chattanooga",29,-6.1,-2.33,0.22,66650.2086844304
"440","Ramon Vila","Chattanooga",29,0.1,0.83,0.36,108994.393878982
"441","Maurice Commander","Chattanooga",29,-5.5,-1.08,0.28,83455.9730174177
"442","David Jean-Baptiste","Chattanooga",29,-1.7,0.2,0.33,100538.284973345
"443","Jerry Johnson Jr.","Chattanooga",29,-1.4,0.4,0.34,103225.078197058
"444","A.J. Caldwell","Chattanooga",29,-4.1,-0.51,0.3,91037.3120362647
"445","Duane Moss","Chattanooga",29,-11.9,-0.06,0.32,97112.102916751
"446","Rod Johnson","Chattanooga",29,-6.2,0,0.32,97913.9753129752
"447","Justin Brown","Chattanooga",29,-1.8,0.04,0.33,98427.7290560106
"448","Kevin Easley","Chattanooga",29,-2.5,-0.32,0.31,93563.2679395221
"449","Jonathan Scott","Chattanooga",29,-1.2,0.55,0.35,105347.205144641
"450","Keigen Kerby","Chattanooga",29,-2.2,-0.05,0.32,97194.2572315157
"451","Travon Bell","Chicago State",28,-4.6,-1.66,0.25,75697.514585552
"452","Patrick Szpir","Chicago State",28,-8.4,-2.72,0.2,61405.0606727647
"453","Michael Johnson","Chicago State",28,-9.8,-0.96,0.28,85014.0948906004
"454","Delshon Strickland","Chicago State",28,-10.2,-3.68,0.16,48483.608543998
"455","Cameron Bowles","Chicago State",28,-9.4,-4.92,0.11,31844.6323470218
"456","Ken Odiase","Chicago State",28,-11.8,-1.58,0.25,76656.25709186
"457","Miles Oliver","Chicago State",28,-22.6,-0.28,0.31,94210.8323823604
"458","Anthony Harris","Chicago State",28,-3.5,-1.17,0.27,82202.582490852
"459","Eugene Witherspoon","Chicago State",28,-12.3,-2.09,0.23,69893.5271379896
"460","Noah Bigirumwami","Chicago State",28,-10.8,-1.46,0.26,78298.1036339125
"461","Rob Shaw","Chicago State",28,-10.9,-7.29,0,0
"462","Christian Jacob","Chicago State",28,-6.7,-2.14,0.23,69187.6529677203
"463","Jordan Reed","Chicago State",28,-6.6,-0.45,0.3,91849.9289605768
"464","Tre Scott","Cincinnati",28,5.6,5.58,0.57,172873.25816867
"465","Nysier Brooks","Cincinnati",28,6.6,4.81,0.54,162535.617094403
"466","John Koz","Cincinnati",28,-13.8,-0.09,0.32,96641.2446358513
"467","Cane Broome","Cincinnati",28,2.8,2.49,0.44,131393.263633252
"468","Keith Williams","Cincinnati",28,6.2,5.29,0.56,168865.714492302
"469","Jarron Cumberland","Cincinnati",28,8.8,8.63,0.71,213754.038637645
"470","Trevor Moore","Cincinnati",28,3.6,1.67,0.4,120396.487085899
"471","Mamoudou Diarra","Cincinnati",28,3.8,0.51,0.35,104795.349652001
"472","Logan Johnson","Cincinnati",28,5.5,1.45,0.39,117328.511065713
"473","Eliel Nsoseme","Cincinnati",28,2.8,1.41,0.39,116839.552387496
"474","Justin Jenifer","Cincinnati",28,5.3,4.43,0.52,157316.462575689
"475","Sam Martin","Cincinnati",28,-5.9,-0.04,0.32,97353.110946785
"476","Rashawn Fredericks","Cincinnati",28,2,1.15,0.38,113301.792539219
"477","Lew Stallworth","Citadel",27,0,1.65,0.4,120110.639783092
"478","Derek Webster Jr.","Citadel",27,-1.8,0.04,0.33,98391.2160272263
"479","Matt Frierson","Citadel",27,-2,0,0.32,97913.9753129752
"480","Zane Najdawi","Citadel",27,1.1,2.28,0.43,128466.080725567
"481","Jerry Higgins III","Citadel",27,-4.5,-0.23,0.31,94869.0801309043
"482","Kaiden Rice","Citadel",27,-3.7,-0.9,0.28,85849.9763201742
"483","Tyler Burgess","Citadel",27,-10.6,-0.97,0.28,84874.3670475514
"484","Dimitri Georgiadis","Citadel",27,-0.4,0.04,0.33,98450.8711165077
"485","Kaelon Harris","Citadel",27,-5.3,-0.7,0.29,88522.0271942364
"486","Quayson Williams","Citadel",27,-2.9,-0.22,0.32,95028.160368988
"487","Connor Kern","Citadel",27,-4.2,-1.22,0.27,81508.825760593
"488","Alex Reed","Citadel",27,-2.1,-0.04,0.32,97321.1528632414
"489","Robert Guyton","Citadel",27,2,0.07,0.33,98858.5142265972
"490","Hayden Brown","Citadel",27,-0.8,0.43,0.34,103655.777656309
"491","Elijah Thomas","Clemson",28,11,8.35,0.7,209931.052893742
"492","Shelton Mitchell","Clemson",28,2.8,3.91,0.5,150433.88980853
"493","Aamir Simms","Clemson",28,5.5,5.12,0.55,166673.789437256
"494","Clyde Trapp","Clemson",28,3.1,2.85,0.45,136174.991883464
"495","Parker Fox","Clemson",28,-5.1,-0.01,0.32,97728.218952378
"496","Trey Jemison","Clemson",28,2.1,0.23,0.34,101009.515180217
"497","John Newman III","Clemson",28,0.7,0.78,0.36,108365.467059866
"498","Lyles Davis","Clemson",28,13.4,0.08,0.33,99021.322907761
"499","David Skara","Clemson",28,5.7,5.94,0.59,177643.002137552
"500","Javan White","Clemson",28,2.8,0.97,0.37,110972.048248891
"501","Marcquise Reed","Clemson",28,7.4,7.31,0.65,196034.080264807
"502","Tyson Hunter","Clemson",28,-0.3,0.33,0.34,102375.723251706
"503","Gregory Kolomoisky","Cleveland State",30,-42.3,-0.13,0.32,96110.9002394452
"504","Jaalam Hill","Cleveland State",30,0.4,1.41,0.39,116866.397177673
"505","Stefan Kenic","Cleveland State",30,-3.2,-0.7,0.29,88478.0315658914
"506","David Payne","Cleveland State",30,-3.7,-0.01,0.32,97799.8849547245
"507","Al Eichelberger","Cleveland State",30,-5.8,-1.29,0.27,80614.7451099882
"508","Kasheem Thomas","Cleveland State",30,-3.9,-0.99,0.28,84588.8925890528
"509","Deante Johnson","Cleveland State",30,-5.4,-1.24,0.27,81256.7830083791
"510","Dontel Highsmith","Cleveland State",30,-3,-0.41,0.31,92455.534643728
"511","Aleksa Popovic","Cleveland State",30,-10.9,-0.47,0.3,91542.8117777228
"512","Dibaji Walker","Cleveland State",30,-3.2,-0.34,0.31,93417.4729583904
"513","Rashad Williams","Cleveland State",30,-2.9,-0.52,0.3,90998.0862437221
"514","Seth Miliner","Cleveland State",30,-4.1,-1.24,0.27,81213.1602243422
"515","Tyree Appleby","Cleveland State",30,2.6,3.25,0.47,141597.160127889
"516","Tucker Richardson","Colgate",30,1.4,2.79,0.45,135411.673058025
"517","Hugh Baxter","Colgate",30,-11.5,-0.11,0.32,96426.3265240205
"518","Zach Light","Colgate",30,-4.4,-0.09,0.32,96759.6493353803
"519","Jack Ferguson","Colgate",30,-0.2,0.79,0.36,108463.977852389
"520","Jordan Burns","Colgate",30,0.7,1.84,0.41,122648.093861963
"521","Will Rayman","Colgate",30,0.2,1.84,0.41,122620.130538863
"522","Rapolas Ivanauskas","Colgate",30,1.1,2.39,0.43,129987.906909422
"523","Malcolm Regisford","Colgate",30,0.8,1.13,0.38,113041.014577504
"524","Sam Lindgren","Colgate",30,-9,-0.25,0.31,94547.1912116568
"525","Francisco Amiel","Colgate",30,-1.1,0.49,0.35,104547.994085374
"526","Dana Batt","Colgate",30,0.6,1.25,0.38,114636.042527165
"527","Shane Gatling","Colorado",27,3,3.22,0.47,141163.915041983
"528","A.J. Martinka","Colorado",27,-37.8,-0.2,0.32,95244.410067633
"529","McKinley Wright IV","Colorado",27,6.5,6.38,0.61,183481.744000968
"530","Namon Wright","Colorado",27,4.4,1.4,0.39,116764.983525894
"531","Eli Parquet","Colorado",27,0.7,0.52,0.35,104893.620758898
"532","Evan Battey","Colorado",27,3.7,2.89,0.45,136734.52466284
"533","D'Shawn Schwartz","Colorado",27,2.2,2.7,0.44,134087.330075978
"534","Alexander Strating","Colorado",27,-0.5,0.23,0.34,101008.583069447
"535","Deleon Brown","Colorado",27,-1.5,0.09,0.33,99094.6489550027
"536","Lucas Siewert","Colorado",27,4.3,4.28,0.52,155305.899644752
"537","Tyler Bey","Colorado",27,3.3,3.37,0.47,143166.088975989
"538","Aidan McQuade","Colorado",27,-12.8,-0.05,0.32,97242.8555585596
"539","Benan Ersek","Colorado",27,-11.6,-0.05,0.32,97198.1142415985
"540","Daylen Kountz","Colorado",27,-1,0.41,0.34,103394.786640703
"541","Anthony Masinton-Bonner","Colorado State",28,0.8,1.64,0.4,119993.81523325
"542","Logan Ryan","Colorado State",28,0.7,0.45,0.34,103900.123836736
"543","Adam Thistlewood","Colorado State",28,0.7,1.92,0.41,123735.307864117
"544","Juan Sabino II","Colorado State",28,-9,-0.03,0.32,97494.5254664654
"545","Zo Tyson","Colorado State",28,0,0.11,0.33,99328.1205097795
"546","Kendle Moore","Colorado State",28,0.6,1.77,0.4,121688.392613149
"547","Sam Bannec","Colorado State",28,1.9,0.06,0.33,98661.7944678955
"548","Jack Schoemann","Colorado State",28,-14.6,-0.24,0.31,94742.9344733613
"549","J.D. Paige","Colorado State",28,1.2,2.55,0.44,132083.558237794
"550","Robbie Berwick","Colorado State",28,-10.4,-0.56,0.3,90464.5460389616
"551","Hyron Edwards","Colorado State",28,-2.2,-0.07,0.32,96991.1856506537
"552","Lorenzo Jenkins","Colorado State",28,-1.5,0.1,0.33,99190.3012744978
"553","Nico Carvacho","Colorado State",28,3.5,4.33,0.52,155983.810491921
"554","Kris Martin","Colorado State",28,-2.1,-0.06,0.32,97133.798598467
"555","Luke Bolster","Columbia",24,-5.6,-0.1,0.32,96605.2917918647
"556","Maka Ellis","Columbia",24,-3,-0.33,0.31,93509.7519246226
"557","Tai Bibbs","Columbia",24,-8.3,-2.32,0.22,66820.1581912058
"558","C.J. Davis","Columbia",24,-8.3,-0.52,0.3,90867.217891611
"559","Quinton Adlesh","Columbia",24,-1.5,0.38,0.34,103073.208425045
"560","Gabe Stefanini","Columbia",24,-1.2,0.64,0.35,106526.678827976
"561","Ike Nweke","Columbia",24,-8.5,-2.13,0.23,69286.5232886833
"562","Rodney Hunter","Columbia",24,-4.3,-0.46,0.3,91739.6735723513
"563","Patrick Tape","Columbia",24,4.7,3.5,0.48,144939.895771341
"564","Peter Barba","Columbia",24,-3.4,-0.44,0.31,92022.1031356679
"565","Mike Smith","Columbia",24,-0.5,0.4,0.34,103240.988363649
"566","Ben Milstein","Columbia",24,-6.2,-0.08,0.32,96798.2387212592
"567","Randy Brumant","Columbia",24,-0.5,0.82,0.36,108882.588799206
"568","Jake Killingsworth","Columbia",24,-1.2,0.49,0.35,104479.763577008
"569","Lamar Morgan","Coppin State",29,-5.8,-2.87,0.2,59440.2997365617
"570","Kent Auslander","Coppin State",29,-6.4,-2.09,0.23,69810.2570453081
"571","Taqwain Drummond","Coppin State",29,-8.5,-2.76,0.2,60909.820578127
"572","Lucian Brownlee","Coppin State",29,-13.9,-1.8,0.24,73817.3048203794
"573","Chad Andrews-Fulton","Coppin State",29,-4.3,-1.41,0.26,78938.6428083856
"574","Justin Steers","Coppin State",29,-0.8,0.35,0.34,102565.52947289
"575","Cedric Council Jr.","Coppin State",29,-4.5,-1.57,0.26,76883.6278362439
"576","Dejuan Clayton","Coppin State",29,-4.5,-1.99,0.24,71184.8954388353
"577","Jordan Hardwick","Coppin State",29,-6.7,-0.05,0.32,97206.9853647891
"578","Brendan Medley-Bacon","Coppin State",29,-10.1,-1.86,0.24,72889.308194446
"579","Nigel Marshall","Coppin State",29,-9.1,-2.09,0.23,69817.1996634572
"580","Giir Ring","Coppin State",29,-8.9,-0.38,0.31,92804.2083552175
"581","Ibn Williams","Coppin State",29,-10.7,-2.55,0.21,63686.8678377779
"582","Terrance McBride","Cornell",26,-5.6,-2.02,0.23,70780.0873959862
"583","Jack Gordon","Cornell",26,-5.6,-1.13,0.27,82767.3187017793
"584","Troy Whiteside","Cornell",26,-6.9,-1.36,0.26,79637.5775393602
"585","Riley Voss","Cornell",26,-4.6,-0.36,0.31,93048.3570934618
"586","Matt Harshany","Cornell",26,-7.2,0,0.32,97913.9753129752
"587","Jake Kuhn","Cornell",26,-6.6,-1.44,0.26,78619.2823735257
"588","Dean Noll","Cornell",26,-5.6,-0.22,0.32,94986.8606917931
"589","Josh Warren","Cornell",26,-0.4,1.06,0.37,112100.414429392
"590","Kobe Dickson","Cornell",26,-0.2,0.04,0.33,98425.0588182609
"591","Thurston McCarty","Cornell",26,-17.2,-0.67,0.29,88889.9958459096
"592","Max Samberg","Cornell",26,-3.1,-0.01,0.32,97828.7947287609
"593","Chaz Mack","Cornell",26,-18.2,-0.59,0.3,89968.949912624
"594","Matt Morgan","Cornell",26,8.2,8.3,0.69,209283.717328425
"595","Jimmy Boeheim","Cornell",26,-4.3,-1.41,0.26,79005.1762323147
"596","Joel Davis","Cornell",26,-5.7,-1.13,0.27,82728.6002544091
"597","Steven Julian","Cornell",26,1,2.15,0.42,126797.937051094
"598","Bryan Knapp","Cornell",26,-7.3,-1,0.28,84438.6650132567
"599","Connor Cashaw","Creighton",28,2.9,1.25,0.38,114650.024188715
"600","Marcus Zegarowski","Creighton",28,5.8,4.65,0.53,160356.874748818
"601","Ty-Shon Alexander","Creighton",28,4.4,5.09,0.55,166253.141162613
"602","Davion Mintz","Creighton",28,2.7,3.35,0.47,142862.220864962
"603","Kaleb Joseph","Creighton",28,2.6,1.82,0.41,122335.543804907
"604","Christian Bishop","Creighton",28,8.5,1.31,0.38,115530.868866386
"605","Samson Froling","Creighton",28,0.5,0.59,0.35,105823.600990017
"606","Jordan Scurry","Creighton",28,-5.6,-0.1,0.32,96576.5295166755
"607","Jacob Epperson","Creighton",28,1.3,0.24,0.34,101156.921840562
"608","Mitchell Ballock","Creighton",28,6.1,6.71,0.62,187997.421205679
"609","Damien Jefferson","Creighton",28,3,1.97,0.41,124339.315643091
"610","Martin Krampelj","Creighton",28,5.5,4.71,0.53,161190.980729306
"611","Isaac Letoa","Dartmouth",26,-3.2,-0.05,0.32,97232.5306392608
"612","Ian Sistare","Dartmouth",26,-0.5,0.95,0.37,110613.626050379
"613","Ben Swett","Dartmouth",26,-4.1,-0.04,0.32,97344.8141366342
"614","Chris Knight","Dartmouth",26,-0.6,0.99,0.37,111194.402760931
"615","Wes Slajchert","Dartmouth",26,-3.9,-0.57,0.3,90263.210112637
"616","Adrease Jackson","Dartmouth",26,-4.5,-1.02,0.28,84168.9264965781
"617","Taurus Samuels","Dartmouth",26,-4.4,-0.93,0.28,85431.1478808444
"618","Guilien Smith","Dartmouth",26,-7.5,-1.1,0.28,83149.3407158312
"619","James Foye","Dartmouth",26,1.8,2.68,0.44,133911.8064479
"620","Ian Carter","Dartmouth",26,-2.1,-0.01,0.32,97791.3668963031
"621","Will Emery","Dartmouth",26,-6.2,-0.84,0.29,86693.3692651107
"622","Brendan Barry","Dartmouth",26,2.5,3.98,0.5,151287.355012703
"623","Aaryn Rai","Dartmouth",26,-3.2,-0.49,0.3,91347.3266390007
"624","Garrison Wade","Dartmouth",26,-4.3,-0.09,0.32,96667.2413076569
"625","Kellan Grady","Davidson",28,0.6,2.07,0.42,125707.920570846
"626","Carter Collins","Davidson",28,1.6,2.04,0.42,125310.042430728
"627","Luke Frampton","Davidson",28,3.7,4.36,0.52,156387.680772703
"628","Dusan Kovacevic","Davidson",28,-3.7,-0.32,0.31,93655.9601568346
"629","Cal Freundlich","Davidson",28,-26.5,-0.18,0.32,95565.0561725205
"630","KiShawn Pritchett","Davidson",28,3.6,4.08,0.51,152744.459248732
"631","David Czerapowicz","Davidson",28,-4.4,-0.42,0.31,92219.0448255054
"632","Patrick Casey","Davidson",28,-60.2,-0.05,0.32,97216.4901396361
"633","Malcolm Wynter","Davidson",28,-6.8,-0.13,0.32,96130.7142512422
"634","Bates Jones","Davidson",28,-2.9,-0.12,0.32,96296.0973335804
"635","Nathan Ekwu","Davidson",28,-5,-0.22,0.32,94965.8421060779
"636","Jon Axel Gudmundsson","Davidson",28,6.9,8.11,0.69,206813.941320108
"637","Nelson Boachie-Yiadom","Davidson",28,2.5,0.05,0.33,98615.055770713
"638","Luka Brajkovic","Davidson",28,2.9,3.12,0.46,139724.736013069
"639","Ryan Mikesell","Dayton",28,6.8,6.47,0.61,184708.934409043
"640","Josh Cunningham","Dayton",28,4.2,4.18,0.51,154012.396213325
"641","Jhery Matos","Dayton",28,-1.6,0.04,0.33,98474.8396791654
"642","Jalen Crutcher","Dayton",28,2.7,4.23,0.51,154747.032658783
"643","Obadiah Toppin","Dayton",28,8.3,6.63,0.62,186912.843745418
"644","Jabali Leonard","Dayton",28,-24.6,-0.04,0.32,97372.2857969111
"645","Camron Greer","Dayton",28,11.8,0.06,0.33,98740.8907246659
"646","Jack Westerfield","Dayton",28,-3.8,-0.03,0.32,97482.5411851366
"647","Jordan Davis","Dayton",28,2.5,3.68,0.49,147259.253684518
"648","Christian Wilson","Dayton",28,-32.4,-0.08,0.32,96821.008855784
"649","Dwayne Cohill","Dayton",28,-2,0,0.32,97913.9753129752
"650","Frankie Policelli","Dayton",28,-2.6,-0.05,0.32,97252.4429836226
"651","Trey Landers","Dayton",28,3,3.43,0.48,143993.537022406
"652","Connor Rufo","Delaware",29,-9.1,-0.09,0.32,96681.6605915051
"653","Davis Long","Delaware",29,-10.9,-0.31,0.31,93691.706375281
"654","Ryan Allen","Delaware",29,-3.8,-1,0.28,84521.6649033087
"655","Darian Bryant","Delaware",29,-2.8,-0.68,0.29,88758.9761803261
